movieId,title,genres,year,title_text,year_text,genres_text,tags,content_features
1017,Swiss Family Robinson (1960),Adventure|Children,1960,swiss family robinson,year_1960 decade_1960s,Adventure Adventure Adventure Children Children Children,,swiss family robinson year_1960 decade_1960s Adventure Adventure Adventure Children Children Children
1018,That Darn Cat! (1965),Children|Comedy|Mystery,1965,that darn cat,year_1965 decade_1960s,Children Children Children Comedy Comedy Comedy Mystery Mystery Mystery,,that darn cat year_1965 decade_1960s Children Children Children Comedy Comedy Comedy Mystery Mystery Mystery
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,1954,20 000 leagues under the sea,year_1954 decade_1950s,Adventure Adventure Adventure Drama Drama Drama SciFi SciFi SciFi,,20 000 leagues under the sea year_1954 decade_1950s Adventure Adventure Adventure Drama Drama Drama SciFi SciFi SciFi
1020,Cool Runnings (1993),Comedy,1993,cool runnings,year_1993 decade_1990s,Comedy Comedy Comedy,,cool runnings year_1993 decade_1990s Comedy Comedy Comedy
1021,Angels in the Outfield (1994),Children|Comedy,1994,angels in the outfield,year_1994 decade_1990s,Children Children Children Comedy Comedy Comedy,,angels in the outfield year_1994 decade_1990s Children Children Children Comedy Comedy Comedy
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,1950,cinderella,year_1950 decade_1950s,Animation Animation Animation Children Children Children Fantasy Fantasy Fantasy Musical Musical Musical Romance Romance Romance,disney,cinderella year_1950 decade_1950s Animation Animation Animation Children Children Children Fantasy Fantasy Fantasy Musical Musical Musical Romance Romance Romance disney
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,1968,winnie the pooh and the blustery day,year_1968 decade_1960s,Animation Animation Animation Children Children Children Musical Musical Musical,,winnie the pooh and the blustery day year_1968 decade_1960s Animation Animation Animation Children Children Children Musical Musical Musical
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,1945,three caballeros the,year_1945 decade_1940s,Animation Animation Animation Children Children Children Musical Musical Musical,,three caballeros the year_1945 decade_1940s Animation Animation Animation Children Children Children Musical Musical Musical
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,1963,sword in the stone the,year_1963 decade_1960s,Animation Animation Animation Children Children Children Fantasy Fantasy Fantasy Musical Musical Musical,king arthur disney,sword in the stone the year_1963 decade_1960s Animation Animation Animation Children Children Children Fantasy Fantasy Fantasy Musical Musical Musical king arthur disney
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,1991,robin hood prince of thieves,year_1991 decade_1990s,Adventure Adventure Adventure Drama Drama Drama,,robin hood prince of thieves year_1991 decade_1990s Adventure Adventure Adventure Drama Drama Drama
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,1964,mary poppins,year_1964 decade_1960s,Children Children Children Comedy Comedy Comedy Fantasy Fantasy Fantasy Musical Musical Musical,disney,mary poppins year_1964 decade_1960s Children Children Children Comedy Comedy Comedy Fantasy Fantasy Fantasy Musical Musical Musical disney
1029,Dumbo (1941),Animation|Children|Drama|Musical,1941,dumbo,year_1941 decade_1940s,Animation Animation Animation Children Children Children Drama Drama Drama Musical Musical Musical,disney,dumbo year_1941 decade_1940s Animation Animation Animation Children Children Children Drama Drama Drama Musical Musical Musical disney
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,1977,pete s dragon,year_1977 decade_1970s,Adventure Adventure Adventure Animation Animation Animation Children Children Children Musical Musical Musical,disney,pete s dragon year_1977 decade_1970s Adventure Adventure Adventure Animation Animation Animation Children Children Children Musical Musical Musical disney
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,1971,bedknobs and broomsticks,year_1971 decade_1970s,Adventure Adventure Adventure Children Children Children Musical Musical Musical,,bedknobs and broomsticks year_1971 decade_1970s Adventure Adventure Adventure Children Children Children Musical Musical Musical
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,1951,alice in wonderland,year_1951 decade_1950s,Adventure Adventure Adventure Animation Animation Animation Children Children Children Fantasy Fantasy Fantasy Musical Musical Musical,disney,alice in wonderland year_1951 decade_1950s Adventure Adventure Adventure Animation Animation Animation Children Children Children Fantasy Fantasy Fantasy Musical Musical Musical disney
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,1981,fox and the hound the,year_1981 decade_1980s,Animation Animation Animation Children Children Children Drama Drama Drama,disney,fox and the hound the year_1981 decade_1980s Animation Animation Animation Children Children Children Drama Drama Drama disney
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,1996,freeway,year_1996 decade_1990s,Comedy Comedy Comedy Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller,,freeway year_1996 decade_1990s Comedy Comedy Comedy Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller
1035,"Sound of Music, The (1965)",Musical|Romance,1965,sound of music the,year_1965 decade_1960s,Musical Musical Musical Romance Romance Romance,,sound of music the year_1965 decade_1960s Musical Musical Musical Romance Romance Romance
1036,Die Hard (1988),Action|Crime|Thriller,1988,die hard,year_1988 decade_1980s,Action Action Action Crime Crime Crime Thriller Thriller Thriller,,die hard year_1988 decade_1980s Action Action Action Crime Crime Crime Thriller Thriller Thriller
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,1992,lawnmower man the,year_1992 decade_1990s,Action Action Action Horror Horror Horror SciFi SciFi SciFi Thriller Thriller Thriller,,lawnmower man the year_1992 decade_1990s Action Action Action Horror Horror Horror SciFi SciFi SciFi Thriller Thriller Thriller
1041,Secrets & Lies (1996),Drama,1996,secrets lies,year_1996 decade_1990s,Drama Drama Drama,,secrets lies year_1996 decade_1990s Drama Drama Drama
1042,That Thing You Do! (1996),Comedy|Drama,1996,that thing you do,year_1996 decade_1990s,Comedy Comedy Comedy Drama Drama Drama,music,that thing you do year_1996 decade_1990s Comedy Comedy Comedy Drama Drama Drama music
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,1996,to gillian on her 37th birthday,year_1996 decade_1990s,Drama Drama Drama Romance Romance Romance,,to gillian on her 37th birthday year_1996 decade_1990s Drama Drama Drama Romance Romance Romance
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,1996,long kiss goodnight the,year_1996 decade_1990s,Action Action Action Drama Drama Drama Thriller Thriller Thriller,,long kiss goodnight the year_1996 decade_1990s Action Action Action Drama Drama Drama Thriller Thriller Thriller
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,1996,ghost and the darkness the,year_1996 decade_1990s,Action Action Action Adventure Adventure Adventure,,ghost and the darkness the year_1996 decade_1990s Action Action Action Adventure Adventure Adventure
1050,Looking for Richard (1996),Documentary|Drama,1996,looking for richard,year_1996 decade_1990s,Documentary Documentary Documentary Drama Drama Drama,,looking for richard year_1996 decade_1990s Documentary Documentary Documentary Drama Drama Drama
1056,Jude (1996),Drama,1996,jude,year_1996 decade_1990s,Drama Drama Drama,,jude year_1996 decade_1990s Drama Drama Drama
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,1996,everyone says i love you,year_1996 decade_1990s,Comedy Comedy Comedy Musical Musical Musical Romance Romance Romance,,everyone says i love you year_1996 decade_1990s Comedy Comedy Comedy Musical Musical Musical Romance Romance Romance
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,1996,william shakespeare s romeo juliet,year_1996 decade_1990s,Drama Drama Drama Romance Romance Romance,shakespeare leonardo dicaprio,william shakespeare s romeo juliet year_1996 decade_1990s Drama Drama Drama Romance Romance Romance shakespeare leonardo dicaprio
1060,Swingers (1996),Comedy|Drama,1996,swingers,year_1996 decade_1990s,Comedy Comedy Comedy Drama Drama Drama,,swingers year_1996 decade_1990s Comedy Comedy Comedy Drama Drama Drama
1061,Sleepers (1996),Thriller,1996,sleepers,year_1996 decade_1990s,Thriller Thriller Thriller,,sleepers year_1996 decade_1990s Thriller Thriller Thriller
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,1996,aladdin and the king of thieves,year_1996 decade_1990s,Animation Animation Animation Children Children Children Comedy Comedy Comedy Fantasy Fantasy Fantasy Musical Musical Musical Romance Romance Romance,,aladdin and the king of thieves year_1996 decade_1990s Animation Animation Animation Children Children Children Comedy Comedy Comedy Fantasy Fantasy Fantasy Musical Musical Musical Romance Romance Romance
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,1971,willy wonka the chocolate factory,year_1971 decade_1970s,Children Children Children Comedy Comedy Comedy Fantasy Fantasy Fantasy Musical Musical Musical,,willy wonka the chocolate factory year_1971 decade_1970s Children Children Children Comedy Comedy Comedy Fantasy Fantasy Fantasy Musical Musical Musical
1077,Sleeper (1973),Comedy|Sci-Fi,1973,sleeper,year_1973 decade_1970s,Comedy Comedy Comedy SciFi SciFi SciFi,,sleeper year_1973 decade_1970s Comedy Comedy Comedy SciFi SciFi SciFi
1078,Bananas (1971),Comedy|War,1971,bananas,year_1971 decade_1970s,Comedy Comedy Comedy War War War,,bananas year_1971 decade_1970s Comedy Comedy Comedy War War War
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,1988,fish called wanda a,year_1988 decade_1980s,Comedy Comedy Comedy Crime Crime Crime,fish,fish called wanda a year_1988 decade_1980s Comedy Comedy Comedy Crime Crime Crime fish
1080,Monty Python's Life of Brian (1979),Comedy,1979,monty python s life of brian,year_1979 decade_1970s,Comedy Comedy Comedy,parody bible religion,monty python s life of brian year_1979 decade_1970s Comedy Comedy Comedy parody bible religion
1081,Victor/Victoria (1982),Comedy|Musical|Romance,1982,victor victoria,year_1982 decade_1980s,Comedy Comedy Comedy Musical Musical Musical Romance Romance Romance,cross dressing,victor victoria year_1982 decade_1980s Comedy Comedy Comedy Musical Musical Musical Romance Romance Romance cross dressing
1082,"Candidate, The (1972)",Drama,1972,candidate the,year_1972 decade_1970s,Drama Drama Drama,politics,candidate the year_1972 decade_1970s Drama Drama Drama politics
1083,"Great Race, The (1965)",Comedy|Musical,1965,great race the,year_1965 decade_1960s,Comedy Comedy Comedy Musical Musical Musical,,great race the year_1965 decade_1960s Comedy Comedy Comedy Musical Musical Musical
1084,Bonnie and Clyde (1967),Crime|Drama,1967,bonnie and clyde,year_1967 decade_1960s,Crime Crime Crime Drama Drama Drama,1920s gangsters,bonnie and clyde year_1967 decade_1960s Crime Crime Crime Drama Drama Drama 1920s gangsters
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,1954,dial m for murder,year_1954 decade_1950s,Crime Crime Crime Mystery Mystery Mystery Thriller Thriller Thriller,,dial m for murder year_1954 decade_1950s Crime Crime Crime Mystery Mystery Mystery Thriller Thriller Thriller
1088,Dirty Dancing (1987),Drama|Musical|Romance,1987,dirty dancing,year_1987 decade_1980s,Drama Drama Drama Musical Musical Musical Romance Romance Romance,music dance,dirty dancing year_1987 decade_1980s Drama Drama Drama Musical Musical Musical Romance Romance Romance music dance
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,1992,reservoir dogs,year_1992 decade_1990s,Crime Crime Crime Mystery Mystery Mystery Thriller Thriller Thriller,violence heist quentin tarantino neo noir humorous tarantino religion stylized ensemble cast nonlinear,reservoir dogs year_1992 decade_1990s Crime Crime Crime Mystery Mystery Mystery Thriller Thriller Thriller violence heist quentin tarantino neo noir humorous tarantino religion stylized ensemble cast nonlinear
1090,Platoon (1986),Drama|War,1986,platoon,year_1986 decade_1980s,Drama Drama Drama War War War,vietnam,platoon year_1986 decade_1980s Drama Drama Drama War War War vietnam
1091,Weekend at Bernie's (1989),Comedy,1989,weekend at bernie s,year_1989 decade_1980s,Comedy Comedy Comedy,,weekend at bernie s year_1989 decade_1980s Comedy Comedy Comedy
1092,Basic Instinct (1992),Crime|Mystery|Thriller,1992,basic instinct,year_1992 decade_1990s,Crime Crime Crime Mystery Mystery Mystery Thriller Thriller Thriller,,basic instinct year_1992 decade_1990s Crime Crime Crime Mystery Mystery Mystery Thriller Thriller Thriller
1093,"Doors, The (1991)",Drama,1991,doors the,year_1991 decade_1990s,Drama Drama Drama,music,doors the year_1991 decade_1990s Drama Drama Drama music
1094,"Crying Game, The (1992)",Drama|Romance|Thriller,1992,crying game the,year_1992 decade_1990s,Drama Drama Drama Romance Romance Romance Thriller Thriller Thriller,,crying game the year_1992 decade_1990s Drama Drama Drama Romance Romance Romance Thriller Thriller Thriller
1095,Glengarry Glen Ross (1992),Drama,1992,glengarry glen ross,year_1992 decade_1990s,Drama Drama Drama,,glengarry glen ross year_1992 decade_1990s Drama Drama Drama
1096,Sophie's Choice (1982),Drama,1982,sophie s choice,year_1982 decade_1980s,Drama Drama Drama,holocaust,sophie s choice year_1982 decade_1980s Drama Drama Drama holocaust
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,1982,e t the extra terrestrial,year_1982 decade_1980s,Children Children Children Drama Drama Drama SciFi SciFi SciFi,aliens,e t the extra terrestrial year_1982 decade_1980s Children Children Children Drama Drama Drama SciFi SciFi SciFi aliens
1100,Days of Thunder (1990),Action|Drama|Romance,1990,days of thunder,year_1990 decade_1990s,Action Action Action Drama Drama Drama Romance Romance Romance,,days of thunder year_1990 decade_1990s Action Action Action Drama Drama Drama Romance Romance Romance
1101,Top Gun (1986),Action|Romance,1986,top gun,year_1986 decade_1980s,Action Action Action Romance Romance Romance,predictable,top gun year_1986 decade_1980s Action Action Action Romance Romance Romance predictable
1103,Rebel Without a Cause (1955),Drama,1955,rebel without a cause,year_1955 decade_1950s,Drama Drama Drama,adolescence 1950s,rebel without a cause year_1955 decade_1950s Drama Drama Drama adolescence 1950s
1104,"Streetcar Named Desire, A (1951)",Drama,1951,streetcar named desire a,year_1951 decade_1950s,Drama Drama Drama,tennessee williams,streetcar named desire a year_1951 decade_1950s Drama Drama Drama tennessee williams
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama,1996,people vs larry flynt the,year_1996 decade_1990s,Comedy Comedy Comedy Drama Drama Drama,,people vs larry flynt the year_1996 decade_1990s Comedy Comedy Comedy Drama Drama Drama
1124,On Golden Pond (1981),Drama,1981,on golden pond,year_1981 decade_1980s,Drama Drama Drama,,on golden pond year_1981 decade_1980s Drama Drama Drama
